customer_id,line_id,product_type,agreement_number,eip_imei,usage_imei,imei_mismatch_flag,missing_usage_imei_flag,eip_mismatch_flag,upstream_friction_risk_flag,imei_anomaly_type
C0054741,LINE-000129082,voice,EIP-6610546872,555451229036199.0,409083852819446.0,1,0,0,1,imei_mismatch_swap
C0054741,LINE-000129083,voice,EIP-6185681338,409083852819446.0,555451229036199.0,1,0,0,1,imei_mismatch_swap
C0054743,LINE-000129085,voice,EIP-1660162602,165389243332445.0,458017229699100.0,1,0,0,1,
C0054743,LINE-000129087,voice,EIP-8471242485,458017229699100.0,624883034086443.0,1,0,0,1,
C0054752,LINE-000129110,5g_home_internet,EIP-5570319488,252989131621576.0,357378374390434.0,1,0,0,1,
C0054753,LINE-000129111,voice,EIP-3778336659,238715705401341.0,686729830640422.0,1,0,0,1,
C0054756,LINE-000129119,voice,EIP-9594495537,737982672735356.0,590640878667081.0,1,0,0,1,
C0054765,LINE-000129137,voice,EIP-1254044821,592467720045949.0,524315443789767.0,1,0,0,1,imei_mismatch_swap
C0054765,LINE-000129139,voice,EIP-7623661500,524315443789767.0,592467720045949.0,1,0,0,1,imei_mismatch_swap
C0054767,LINE-000129143,voice,EIP-1944128304,490819000816026.0,972723269063387.0,1,0,0,1,imei_mismatch_swap
C0054767,LINE-000129144,voice,EIP-1186100154,972723269063387.0,490819000816026.0,1,0,0,1,imei_mismatch_swap
C0054782,LINE-000129173,voice,EIP-8636852781,180137889895055.0,927814349761867.0,1,0,0,1,imei_mismatch_swap
C0054782,LINE-000129174,voice,EIP-8417160064,927814349761867.0,180137889895055.0,1,0,0,1,imei_mismatch_swap
C0054791,LINE-000129191,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0054811,LINE-000129237,5g_home_internet,EIP-2025671350,711633836949268.0,340119587004778.0,1,0,0,1,
C0054815,LINE-000129244,voice,EIP-7267366605,800511290396852.0,681698243737518.0,1,0,0,1,imei_mismatch_swap
C0054815,LINE-000129246,voice,EIP-3257267218,681698243737518.0,800511290396852.0,1,0,0,1,imei_mismatch_swap
C0054824,LINE-000129271,voice,EIP-6310633213,81644284214978.0,495323854208173.0,1,0,0,1,
C0054826,LINE-000129279,voice,EIP-4036794695,16069436963586.0,904410826643767.0,1,0,0,1,
C0054834,LINE-000129300,voice,EIP-9410583856,295649125779819.0,509278977469062.0,1,0,0,1,
C0054834,LINE-000129301,voice,EIP-2671938987,800454071081891.0,509278977469062.0,1,0,0,1,imei_mismatch_swap
C0054834,LINE-000129302,voice,EIP-5609259448,509278977469062.0,519431151769224.0,1,0,0,1,imei_mismatch_swap
C0054834,LINE-000129303,voice,EIP-2130791855,519431151769224.0,509278977469062.0,1,0,0,1,imei_mismatch_swap
C0054840,LINE-000129317,5g_home_internet,EIP-6834641611,471224375994445.0,891594954899952.0,1,0,0,1,
C0054842,LINE-000129321,voice,EIP-5550354133,416018856387649.0,380299675646176.0,1,0,0,1,
C0054852,LINE-000129345,voice,EIP-6708958111,24322249180042.0,281769389514165.0,1,0,0,1,
C0054863,LINE-000129375,voice,EIP-4018647190,514626395101676.0,27733721694697.0,1,0,0,1,imei_mismatch_swap
C0054863,LINE-000129376,voice,EIP-6893277526,27733721694697.0,514626395101676.0,1,0,0,1,imei_mismatch_swap
C0054868,LINE-000129386,voice,EIP-6814076699,172402388666390.0,963874279285918.0,1,0,0,1,
C0054870,LINE-000129393,voice,EIP-6439631986,147827448687083.0,304529555110008.0,1,0,0,1,imei_mismatch_swap
C0054870,LINE-000129394,voice,EIP-1643651636,304529555110008.0,147827448687083.0,1,0,0,1,imei_mismatch_swap
C0054871,LINE-000129396,voice,EIP-5248038799,551801144092623.0,84433421280304.0,1,0,0,1,imei_mismatch_swap
C0054871,LINE-000129397,voice,EIP-5337866054,84433421280304.0,551801144092623.0,1,0,0,1,imei_mismatch_swap
C0054873,LINE-000129402,voice,EIP-1840966264,162205576646064.0,660737230534189.0,1,0,0,1,imei_mismatch_swap
C0054873,LINE-000129403,voice,EIP-8106207815,660737230534189.0,162205576646064.0,1,0,0,1,imei_mismatch_swap
C0054876,LINE-000129413,5g_home_internet,EIP-8186365095,908418025236717.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054877,LINE-000129414,voice,EIP-5345973199,344688539520964.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054887,LINE-000129433,5g_home_internet,EIP-3046950834,994451939857733.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054891,LINE-000129442,voice,EIP-2817581329,729926114533251.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054898,LINE-000129460,5g_home_internet,EIP-4665890914,259607660373287.0,424440607436444.0,1,0,0,1,
C0054902,LINE-000129470,5g_home_internet,EIP-9150279084,399018180571201.0,829394535435989.0,1,0,0,1,
C0054905,LINE-000129474,voice,EIP-6159838970,803365094842225.0,698297471971449.0,1,0,0,1,imei_mismatch_swap
C0054905,LINE-000129477,voice,EIP-7450472082,698297471971449.0,803365094842225.0,1,0,0,1,imei_mismatch_swap
C0054906,LINE-000129478,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0054906,LINE-000129480,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0054907,LINE-000129484,voice,EIP-8114364924,699422421663292.0,333404575795551.0,1,0,0,1,
C0054911,LINE-000129494,voice,EIP-1977000667,714583535356195.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054919,LINE-000129510,voice,EIP-7762300962,925781750272610.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054920,LINE-000129514,voice,EIP-7721786634,911496679085641.0,788948484705198.0,1,0,0,1,
C0054920,LINE-000129515,voice,EIP-8359449398,68235240796175.0,432958996049214.0,1,0,0,1,
C0054921,LINE-000129520,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0054925,LINE-000129527,voice,EIP-7758958703,813651418547798.0,827485453071041.0,1,0,0,1,imei_mismatch_swap
C0054925,LINE-000129529,voice,EIP-3368375792,764522912380756.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054925,LINE-000129530,voice,EIP-6256988671,827485453071041.0,813651418547798.0,1,0,0,1,imei_mismatch_swap
C0054930,LINE-000129541,voice,EIP-1747926051,242342917443693.0,898630904656247.0,1,0,0,1,imei_mismatch_swap
C0054930,LINE-000129543,voice,EIP-7719334806,898630904656247.0,242342917443693.0,1,0,0,1,imei_mismatch_swap
C0054937,LINE-000129554,voice,EIP-2819503956,405380993213135.0,650538423186370.0,1,0,0,1,imei_mismatch_swap
C0054937,LINE-000129555,voice,EIP-3641999942,650538423186370.0,405380993213135.0,1,0,0,1,imei_mismatch_swap
C0054941,LINE-000129563,voice,EIP-2709559286,29940526357568.0,260283956412628.0,1,0,0,1,imei_mismatch_swap
C0054941,LINE-000129564,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0054941,LINE-000129565,voice,EIP-8999042118,260283956412628.0,29940526357568.0,1,0,0,1,imei_mismatch_swap
C0054943,LINE-000129570,5g_home_internet,EIP-9551717507,621410751203983.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054944,LINE-000129572,voice,EIP-7506163314,293140444539958.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054954,LINE-000129596,voice,EIP-1933672309,902984127625682.0,,0,1,0,1,missing_usage_imei_capture_failure
C0054957,LINE-000129607,5g_home_internet,EIP-7865640914,486332990284045.0,923770615744123.0,1,0,0,1,
C0054958,LINE-000129608,voice,EIP-5728603710,281518122185055.0,787822042939382.0,1,0,0,1,imei_mismatch_swap
C0054958,LINE-000129609,voice,EIP-4120706574,787822042939382.0,281518122185055.0,1,0,0,1,imei_mismatch_swap
C0054961,LINE-000129615,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0054971,LINE-000129640,voice,EIP-8489480954,273198591440813.0,986696795706555.0,1,0,0,1,
C0054973,LINE-000129642,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0054982,LINE-000129672,voice,EIP-1279094692,497563486701670.0,246179328830434.0,1,0,0,1,
C0054984,LINE-000129675,voice,EIP-8164211673,25109590076257.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055002,LINE-000129724,voice,EIP-2086548630,146660629447991.0,837754981440440.0,1,0,0,1,
C0055010,LINE-000129742,voice,EIP-5294517364,483396371649985.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055025,LINE-000129772,voice,EIP-2597438732,937108962343500.0,14348681328166.0,1,0,0,1,
C0055027,LINE-000129775,voice,EIP-8037490182,400374663133755.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055035,LINE-000129792,5g_home_internet,EIP-6342666847,485585334589213.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055045,LINE-000129807,voice,EIP-3668670577,191852375447959.0,816751190322439.0,1,0,0,1,imei_mismatch_swap
C0055045,LINE-000129808,voice,EIP-6169720775,816751190322439.0,191852375447959.0,1,0,0,1,imei_mismatch_swap
C0055045,LINE-000129809,voice,EIP-9399001028,242232186951647.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055049,LINE-000129817,voice,EIP-2006150797,78099620998962.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055049,LINE-000129819,voice,EIP-7009576368,861972242817055.0,78099620998962.0,1,0,0,1,
C0055054,LINE-000129832,voice,EIP-7191703948,944091833305648.0,896085422507094.0,1,0,0,1,
C0055057,LINE-000129839,voice,EIP-8791025027,719830028876539.0,847450285891437.0,1,0,0,1,
C0055062,LINE-000129852,5g_home_internet,EIP-4638190910,627654847092681.0,627135647870147.0,1,0,0,1,
C0055067,LINE-000129861,voice,EIP-6946040675,960617990939099.0,673528199956341.0,1,0,0,1,
C0055067,LINE-000129863,voice,EIP-8423936476,601264257757383.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055075,LINE-000129882,voice,EIP-2595124801,713257688676799.0,713257688676799.0,0,0,0,0,imei_mismatch_swap
C0055075,LINE-000129883,voice,EIP-6404458201,527553297707252.0,527553297707252.0,0,0,0,0,imei_mismatch_swap
C0055078,LINE-000129888,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055079,LINE-000129890,voice,EIP-4764246861,771134219061917.0,56132135619849.0,1,0,0,1,
C0055080,LINE-000129893,voice,EIP-5779580307,47753518696590.0,119658536961708.0,1,0,0,1,
C0055080,LINE-000129894,voice,EIP-9903633683,771783371764634.0,873589305355913.0,1,0,0,1,imei_mismatch_swap
C0055080,LINE-000129895,voice,EIP-4494370626,873589305355913.0,771783371764634.0,1,0,0,1,imei_mismatch_swap
C0055099,LINE-000129933,5g_home_internet,EIP-4807370333,616931410025866.0,333825366402597.0,1,0,0,1,
C0055103,LINE-000129947,voice,EIP-6576525201,812308940062349.0,867659159342962.0,1,0,0,1,imei_mismatch_swap
C0055103,LINE-000129948,voice,EIP-6011027969,867659159342962.0,812308940062349.0,1,0,0,1,imei_mismatch_swap
C0055108,LINE-000129961,voice,EIP-7251924252,750620122535462.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055112,LINE-000129973,5g_home_internet,EIP-7834639547,76982108479933.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055122,LINE-000129992,5g_home_internet,EIP-1398882033,157719490916621.0,285494505741789.0,1,0,0,1,
C0055124,LINE-000129996,voice,EIP-9717608763,682847171003357.0,756845637561373.0,1,0,0,1,imei_mismatch_swap
C0055124,LINE-000129997,voice,EIP-9873369736,756845637561373.0,682847171003357.0,1,0,0,1,imei_mismatch_swap
C0055126,LINE-000130000,voice,EIP-9222191655,414270836517615.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055128,LINE-000130006,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055131,LINE-000130014,voice,EIP-7906233395,538889916592284.0,784837488145010.0,1,0,0,1,imei_mismatch_swap
C0055131,LINE-000130015,voice,EIP-3291188708,784837488145010.0,538889916592284.0,1,0,0,1,imei_mismatch_swap
C0055137,LINE-000130027,voice,EIP-1324580622,488413897212369.0,209933841094913.0,1,0,0,1,imei_mismatch_swap
C0055137,LINE-000130028,voice,EIP-8630457770,209933841094913.0,488413897212369.0,1,0,0,1,imei_mismatch_swap
C0055144,LINE-000130050,voice,EIP-9965110326,202033393700915.0,218304276827044.0,1,0,0,1,
C0055145,LINE-000130055,voice,EIP-4068144581,752656789903107.0,587228618916950.0,1,0,0,1,
C0055145,LINE-000130056,voice,EIP-2374075576,456134079377093.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055148,LINE-000130064,voice,EIP-4914892893,506137613833229.0,960488327884638.0,1,0,0,1,
C0055151,LINE-000130069,voice,EIP-2489796005,675129469199352.0,73187582414009.0,1,0,0,1,imei_mismatch_swap
C0055151,LINE-000130072,voice,EIP-9369976271,73187582414009.0,675129469199352.0,1,0,0,1,imei_mismatch_swap
C0055155,LINE-000130084,voice,EIP-3731310367,203880899437165.0,528236207594964.0,1,0,0,1,
C0055161,LINE-000130103,voice,EIP-1429349723,431514648463949.0,761403452994181.0,1,0,0,1,
C0055166,LINE-000130116,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055176,LINE-000130139,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055177,LINE-000130141,voice,EIP-5101023865,411670930960095.0,788749251313418.0,1,0,0,1,imei_mismatch_swap
C0055177,LINE-000130144,voice,EIP-2331575806,788749251313418.0,411670930960095.0,1,0,0,1,imei_mismatch_swap
C0055177,LINE-000130145,voice,EIP-1590104599,670028252530576.0,788749251313418.0,1,0,0,1,
C0055186,LINE-000130159,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055187,LINE-000130162,voice,EIP-9445909400,849363231083128.0,273463533362773.0,1,0,0,1,imei_mismatch_swap
C0055187,LINE-000130163,voice,EIP-9137441949,273463533362773.0,849363231083128.0,1,0,0,1,imei_mismatch_swap
C0055200,LINE-000130200,voice,EIP-5762527746,463349490341635.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055201,LINE-000130202,voice,EIP-7202414870,284748657506478.0,96783852499799.0,1,0,0,1,imei_mismatch_swap
C0055201,LINE-000130203,voice,EIP-7907684087,96783852499799.0,284748657506478.0,1,0,0,1,imei_mismatch_swap
C0055211,LINE-000130229,voice,EIP-3537526465,941486009323394.0,79326493295878.0,1,0,0,1,
C0055217,LINE-000130242,voice,EIP-9703427246,442202198893645.0,356628553709992.0,1,0,0,1,
C0055219,LINE-000130247,voice,EIP-6483832742,335941498649648.0,604199705443483.0,1,0,0,1,imei_mismatch_swap
C0055219,LINE-000130248,voice,EIP-7741473852,604199705443483.0,335941498649648.0,1,0,0,1,imei_mismatch_swap
C0055222,LINE-000130254,voice,EIP-6661021970,703706609540083.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055228,LINE-000130264,voice,EIP-3713475051,423899249131502.0,399451718008768.0,1,0,0,1,
C0055232,LINE-000130273,5g_home_internet,EIP-1393820450,770356058819490.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055240,LINE-000130288,voice,EIP-1212538190,994470702772271.0,230446682457124.0,1,0,0,1,
C0055240,LINE-000130290,voice,EIP-7420184380,127049828275417.0,914318185442852.0,1,0,0,1,imei_mismatch_swap
C0055240,LINE-000130292,voice,EIP-9229577352,914318185442852.0,127049828275417.0,1,0,0,1,imei_mismatch_swap
C0055241,LINE-000130293,voice,EIP-5867969837,932788958934976.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055249,LINE-000130315,5g_home_internet,EIP-7443424599,984014329850290.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055252,LINE-000130319,voice,EIP-9334340813,251733438632902.0,438878963866593.0,1,0,0,1,
C0055252,LINE-000130320,voice,EIP-9496151666,824205876668075.0,438878963866593.0,1,0,0,1,
C0055253,LINE-000130323,voice,EIP-5888382024,651199569285902.0,701849222200998.0,1,0,0,1,imei_mismatch_swap
C0055253,LINE-000130324,voice,EIP-5175812101,701849222200998.0,651199569285902.0,1,0,0,1,imei_mismatch_swap
C0055256,LINE-000130330,voice,EIP-9775170906,61264907546055.0,681921375849200.0,1,0,0,1,
C0055263,LINE-000130349,voice,EIP-3765348156,359694882060385.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055265,LINE-000130352,voice,EIP-8392296745,281542313549202.0,236403338085531.0,1,0,0,1,
C0055268,LINE-000130357,voice,EIP-3978213264,721777773827372.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055273,LINE-000130369,voice,EIP-4956098468,799721985286011.0,5543337956557.0,1,0,0,1,
C0055276,LINE-000130377,5g_home_internet,EIP-2955792196,295743578440225.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055277,LINE-000130378,voice,EIP-4762225659,46340725336955.0,981734575567643.0,1,0,0,1,imei_mismatch_swap
C0055277,LINE-000130379,voice,EIP-6664806507,981734575567643.0,46340725336955.0,1,0,0,1,imei_mismatch_swap
C0055286,LINE-000130400,voice,EIP-8914065726,87502790700955.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055292,LINE-000130417,voice,EIP-7829351169,878413621051109.0,280565389283545.0,1,0,0,1,
C0055295,LINE-000130424,voice,EIP-5415286869,270706055907406.0,20696625770027.0,1,0,0,1,imei_mismatch_swap
C0055295,LINE-000130426,voice,EIP-8053523076,20696625770027.0,270706055907406.0,1,0,0,1,imei_mismatch_swap
C0055305,LINE-000130444,voice,EIP-3767124692,582332909191828.0,526052829812396.0,1,0,0,1,
C0055307,LINE-000130446,voice,EIP-7390950295,417153162543218.0,662200478588192.0,1,0,0,1,imei_mismatch_swap
C0055307,LINE-000130448,voice,EIP-4882693968,662200478588192.0,417153162543218.0,1,0,0,1,imei_mismatch_swap
C0055309,LINE-000130454,voice,EIP-5365116682,596192154184990.0,352967479261097.0,1,0,0,1,imei_mismatch_swap
C0055309,LINE-000130456,voice,EIP-7070194612,352967479261097.0,596192154184990.0,1,0,0,1,imei_mismatch_swap
C0055315,LINE-000130469,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055321,LINE-000130482,voice,EIP-2518325990,726718042832303.0,824409776073178.0,1,0,0,1,imei_mismatch_swap
C0055321,LINE-000130484,voice,EIP-7187935548,824409776073178.0,726718042832303.0,1,0,0,1,imei_mismatch_swap
C0055333,LINE-000130509,voice,EIP-1940519258,221745785622266.0,221745785622266.0,0,0,0,0,imei_mismatch_swap
C0055333,LINE-000130510,voice,EIP-4285858840,460832531092129.0,180235313952583.0,1,0,0,1,imei_mismatch_swap
C0055334,LINE-000130511,voice,EIP-8040910112,368215268267432.0,399814576991164.0,1,0,0,1,
C0055334,LINE-000130512,voice,EIP-9099117343,392611692285235.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055335,LINE-000130514,voice,EIP-6731810549,455424369161687.0,277214083976020.0,1,0,0,1,imei_mismatch_swap
C0055335,LINE-000130515,voice,EIP-7554916744,277214083976020.0,455424369161687.0,1,0,0,1,imei_mismatch_swap
C0055342,LINE-000130531,voice,EIP-1128411058,196492473730427.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055343,LINE-000130533,5g_home_internet,EIP-1580508267,724104929250203.0,973454702163888.0,1,0,0,1,
C0055344,LINE-000130538,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055346,LINE-000130544,voice,EIP-5275149115,932931968479990.0,952421478490883.0,1,0,0,1,
C0055349,LINE-000130550,5g_home_internet,EIP-4280850771,273716594476470.0,833225116432238.0,1,0,0,1,
C0055354,LINE-000130567,voice,EIP-1883547726,655709194337484.0,658265256264969.0,1,0,0,1,imei_mismatch_swap
C0055354,LINE-000130568,voice,EIP-3798224966,658265256264969.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055361,LINE-000130581,voice,EIP-4262279323,45894257972433.0,478329166032441.0,1,0,0,1,imei_mismatch_swap
C0055361,LINE-000130583,voice,EIP-1490567063,478329166032441.0,45894257972433.0,1,0,0,1,imei_mismatch_swap
C0055367,LINE-000130595,voice,EIP-2052512091,934108533644664.0,892670320841692.0,1,0,0,1,imei_mismatch_swap
C0055367,LINE-000130596,voice,EIP-9121552819,892670320841692.0,436004389870328.0,1,0,0,1,imei_mismatch_swap
C0055367,LINE-000130598,voice,EIP-4159030163,436004389870328.0,934108533644664.0,1,0,0,1,imei_mismatch_swap
C0055370,LINE-000130601,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055372,LINE-000130608,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055374,LINE-000130618,voice,EIP-3743516279,762390793007275.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055374,LINE-000130619,voice,EIP-7950536010,842695720603161.0,762390793007275.0,1,0,0,1,imei_mismatch_swap
C0055380,LINE-000130631,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0055381,LINE-000130632,voice,EIP-8848610071,916941136235883.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055386,LINE-000130641,voice,EIP-5769080943,361791368016930.0,248752228897552.0,1,0,0,1,
C0055389,LINE-000130650,voice,EIP-8697717296,47234411904014.0,707493451329566.0,1,0,0,1,imei_mismatch_swap
C0055389,LINE-000130651,voice,EIP-2211823498,707493451329566.0,317844326522630.0,1,0,0,1,imei_mismatch_swap
C0055391,LINE-000130656,voice,EIP-5462490106,653235926773656.0,88323630106921.0,1,0,0,1,
C0055392,LINE-000130657,voice,EIP-6888726032,856561071383022.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055399,LINE-000130675,5g_home_internet,EIP-3852646062,826379315513726.0,148663384363950.0,1,0,0,1,
C0055408,LINE-000130687,voice,EIP-1355947912,769716233305692.0,769716233305692.0,0,0,0,0,imei_mismatch_swap
C0055408,LINE-000130688,voice,EIP-6850807485,997614734127864.0,769716233305692.0,1,0,0,1,imei_mismatch_swap
C0055422,LINE-000130716,voice,EIP-6070411373,889233276335276.0,,0,1,0,1,missing_usage_imei_capture_failure
C0055422,LINE-000130717,voice,EIP-6892724244,819682382078873.0,889233276335276.0,1,0,0,1,imei_mismatch_swap
